dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,registered,temp_actual,hum_actual,windspeed_actual,registered_daily,time_cluster
2011-11-18,Winter,0,11,0,0,5,1,Clear,0.26,0.48,0.1642,28,10.66,48.0,11.0014,3147,
2011-11-18,Winter,0,11,1,0,5,1,Clear,0.26,0.44,0.3284,10,10.66,44.0,22.0028,3147,Night
2011-11-18,Winter,0,11,2,0,5,1,Clear,0.24,0.44,0.2239,8,9.84,44.0,15.001299999999999,3147,Night
2011-11-18,Winter,0,11,3,0,5,1,Clear,0.24,0.41,0.2836,2,9.84,41.0,19.0012,3147,Night
2011-11-18,Winter,0,11,4,0,5,1,Clear,0.22,0.44,0.1642,5,9.02,44.0,11.0014,3147,Night
2011-11-18,Winter,0,11,5,0,5,1,Clear,0.22,0.44,0.1343,22,9.02,44.0,8.9981,3147,Night
2011-11-18,Winter,0,11,6,0,5,1,Clear,0.22,0.44,0.0896,70,9.02,44.0,6.0032,3147,Night
2011-11-18,Winter,0,11,7,0,5,1,Clear,0.22,0.44,0.1642,211,9.02,44.0,11.0014,3147,Morning Rush
2011-11-18,Winter,0,11,8,0,5,1,Clear,0.22,0.44,0.194,369,9.02,44.0,12.998000000000001,3147,Morning Rush
2011-11-18,Winter,0,11,9,0,5,1,Clear,0.26,0.41,0.194,207,10.66,41.0,12.998000000000001,3147,Morning Rush
2011-11-18,Winter,0,11,10,0,5,1,Clear,0.26,0.41,0.2836,105,10.66,41.0,19.0012,3147,Work Hours
2011-11-18,Winter,0,11,11,0,5,1,Clear,0.3,0.36,0.1343,122,12.299999999999999,36.0,8.9981,3147,Work Hours
2011-11-18,Winter,0,11,12,0,5,1,Clear,0.32,0.33,0.0,143,13.120000000000001,33.0,0.0,3147,Work Hours
2011-11-18,Winter,0,11,13,0,5,1,Clear,0.34,0.31,0.2239,146,13.940000000000001,31.0,15.001299999999999,3147,Work Hours
2011-11-18,Winter,0,11,14,0,5,1,Clear,0.34,0.31,0.1343,123,13.940000000000001,31.0,8.9981,3147,Work Hours
2011-11-18,Winter,0,11,15,0,5,1,Clear,0.34,0.29,0.1343,151,13.940000000000001,28.999999999999996,8.9981,3147,Work Hours
2011-11-18,Winter,0,11,16,0,5,1,Clear,0.34,0.29,0.1343,190,13.940000000000001,28.999999999999996,8.9981,3147,Work Hours
2011-11-18,Winter,0,11,17,0,5,1,Clear,0.32,0.31,0.1343,361,13.120000000000001,31.0,8.9981,3147,Evening Rush
2011-11-18,Winter,0,11,18,0,5,1,Clear,0.3,0.36,0.1642,312,12.299999999999999,36.0,11.0014,3147,Evening Rush
2011-11-18,Winter,0,11,19,0,5,1,Clear,0.28,0.41,0.1642,183,11.48,41.0,11.0014,3147,Evening Rush
2011-11-18,Winter,0,11,20,0,5,1,Clear,0.28,0.48,0.194,129,11.48,48.0,12.998000000000001,3147,Late Night
2011-11-18,Winter,0,11,21,0,5,1,Clear,0.28,0.48,0.1642,108,11.48,48.0,11.0014,3147,Late Night
2011-11-18,Winter,0,11,22,0,5,1,Clear,0.26,0.52,0.1045,88,10.66,52.0,7.0015,3147,Late Night
2011-11-18,Winter,0,11,23,0,5,1,Clear,0.26,0.6,0.1343,54,10.66,60.0,8.9981,3147,Late Night
2011-11-19,Winter,0,11,0,0,6,0,Clear,0.26,0.56,0.194,49,10.66,56.00000000000001,12.998000000000001,2720,
2011-11-19,Winter,0,11,1,0,6,0,Clear,0.26,0.52,0.2985,34,10.66,52.0,19.999499999999998,2720,Night
2011-11-19,Winter,0,11,2,0,6,0,Clear,0.24,0.56,0.1642,34,9.84,56.00000000000001,11.0014,2720,Night
2011-11-19,Winter,0,11,3,0,6,0,Clear,0.26,0.48,0.2537,11,10.66,48.0,16.997899999999998,2720,Night
2011-11-19,Winter,0,11,4,0,6,0,Clear,0.26,0.48,0.3284,4,10.66,48.0,22.0028,2720,Night
2011-11-19,Winter,0,11,5,0,6,0,Clear,0.24,0.56,0.2537,2,9.84,56.00000000000001,16.997899999999998,2720,Night
2011-11-19,Winter,0,11,6,0,6,0,Clear,0.24,0.6,0.3284,10,9.84,60.0,22.0028,2720,Night
2011-11-19,Winter,0,11,7,0,6,0,Clear,0.24,0.6,0.2537,38,9.84,60.0,16.997899999999998,2720,Morning Rush
2011-11-19,Winter,0,11,8,0,6,0,Clear,0.26,0.56,0.2537,80,10.66,56.00000000000001,16.997899999999998,2720,Morning Rush
2011-11-19,Winter,0,11,9,0,6,0,Clear,0.28,0.52,0.2985,130,11.48,52.0,19.999499999999998,2720,Morning Rush
2011-11-19,Winter,0,11,10,0,6,0,Clear,0.32,0.45,0.2537,165,13.120000000000001,45.0,16.997899999999998,2720,Work Hours
2011-11-19,Winter,0,11,11,0,6,0,Clear,0.36,0.4,0.0,183,14.76,40.0,0.0,2720,Work Hours
2011-11-19,Winter,0,11,12,0,6,0,Clear,0.4,0.35,0.2836,218,16.400000000000002,35.0,19.0012,2720,Work Hours
2011-11-19,Winter,0,11,13,0,6,0,Clear,0.42,0.3,0.2836,245,17.22,30.0,19.0012,2720,Work Hours
2011-11-19,Winter,0,11,14,0,6,0,Clear,0.42,0.32,0.2985,228,17.22,32.0,19.999499999999998,2720,Work Hours
2011-11-19,Winter,0,11,15,0,6,0,Clear,0.42,0.41,0.194,262,17.22,41.0,12.998000000000001,2720,Work Hours
2011-11-19,Winter,0,11,16,0,6,0,Clear,0.42,0.38,0.2985,188,17.22,38.0,19.999499999999998,2720,Work Hours
2011-11-19,Winter,0,11,17,0,6,0,Clear,0.4,0.4,0.194,171,16.400000000000002,40.0,12.998000000000001,2720,Evening Rush
2011-11-19,Winter,0,11,18,0,6,0,Clear,0.38,0.46,0.1343,172,15.58,46.0,8.9981,2720,Evening Rush
2011-11-19,Winter,0,11,19,0,6,0,Mist/Cloudy,0.34,0.71,0.1343,149,13.940000000000001,71.0,8.9981,2720,Evening Rush
2011-11-19,Winter,0,11,20,0,6,0,Mist/Cloudy,0.36,0.57,0.1045,115,14.76,56.99999999999999,7.0015,2720,Late Night
2011-11-19,Winter,0,11,21,0,6,0,Mist/Cloudy,0.36,0.62,0.194,79,14.76,62.0,12.998000000000001,2720,Late Night
2011-11-19,Winter,0,11,22,0,6,0,Mist/Cloudy,0.38,0.62,0.1642,80,15.58,62.0,11.0014,2720,Late Night
2011-11-19,Winter,0,11,23,0,6,0,Clear,0.38,0.62,0.2239,73,15.58,62.0,15.001299999999999,2720,Late Night
2011-11-20,Winter,0,11,0,0,0,0,Clear,0.38,0.66,0.1642,79,15.58,66.0,11.0014,2733,
2011-11-20,Winter,0,11,1,0,0,0,Clear,0.4,0.62,0.2537,73,16.400000000000002,62.0,16.997899999999998,2733,Night
2011-11-20,Winter,0,11,2,0,0,0,Clear,0.4,0.62,0.2836,44,16.400000000000002,62.0,19.0012,2733,Night
2011-11-20,Winter,0,11,3,0,0,0,Mist/Cloudy,0.4,0.66,0.2836,31,16.400000000000002,66.0,19.0012,2733,Night
2011-11-20,Winter,0,11,4,0,0,0,Mist/Cloudy,0.4,0.71,0.2836,10,16.400000000000002,71.0,19.0012,2733,Night
2011-11-20,Winter,0,11,5,0,0,0,Mist/Cloudy,0.42,0.67,0.2836,4,17.22,67.0,19.0012,2733,Night
2011-11-20,Winter,0,11,6,0,0,0,Mist/Cloudy,0.42,0.67,0.2537,6,17.22,67.0,16.997899999999998,2733,Night
2011-11-20,Winter,0,11,7,0,0,0,Clear,0.42,0.67,0.2239,19,17.22,67.0,15.001299999999999,2733,Morning Rush
2011-11-20,Winter,0,11,8,0,0,0,Mist/Cloudy,0.42,0.71,0.2836,52,17.22,71.0,19.0012,2733,Morning Rush
2011-11-20,Winter,0,11,9,0,0,0,Clear,0.44,0.72,0.1642,109,18.04,72.0,11.0014,2733,Morning Rush
2011-11-20,Winter,0,11,10,0,0,0,Mist/Cloudy,0.44,0.72,0.1045,183,18.04,72.0,7.0015,2733,Work Hours
2011-11-20,Winter,0,11,11,0,0,0,Mist/Cloudy,0.5,0.63,0.1045,212,20.5,63.0,7.0015,2733,Work Hours
2011-11-20,Winter,0,11,12,0,0,0,Mist/Cloudy,0.5,0.63,0.1343,234,20.5,63.0,8.9981,2733,Work Hours
2011-11-20,Winter,0,11,13,0,0,0,Mist/Cloudy,0.54,0.6,0.194,285,22.14,60.0,12.998000000000001,2733,Work Hours
2011-11-20,Winter,0,11,14,0,0,0,Clear,0.52,0.63,0.2537,250,21.32,63.0,16.997899999999998,2733,Work Hours
2011-11-20,Winter,0,11,15,0,0,0,Mist/Cloudy,0.52,0.68,0.194,242,21.32,68.0,12.998000000000001,2733,Work Hours
2011-11-20,Winter,0,11,16,0,0,0,Mist/Cloudy,0.52,0.63,0.1343,225,21.32,63.0,8.9981,2733,Work Hours
2011-11-20,Winter,0,11,17,0,0,0,Mist/Cloudy,0.52,0.63,0.194,168,21.32,63.0,12.998000000000001,2733,Evening Rush
2011-11-20,Winter,0,11,18,0,0,0,Mist/Cloudy,0.54,0.64,0.194,123,22.14,64.0,12.998000000000001,2733,Evening Rush
2011-11-20,Winter,0,11,19,0,0,0,Mist/Cloudy,0.5,0.72,0.1045,140,20.5,72.0,7.0015,2733,Evening Rush
2011-11-20,Winter,0,11,20,0,0,0,Mist/Cloudy,0.52,0.68,0.1045,90,21.32,68.0,7.0015,2733,Late Night
2011-11-20,Winter,0,11,21,0,0,0,Mist/Cloudy,0.48,0.77,0.0896,94,19.68,77.0,6.0032,2733,Late Night
2011-11-20,Winter,0,11,22,0,0,0,Light Rain/Snow,0.46,0.88,0.0896,35,18.86,88.0,6.0032,2733,Late Night
2011-11-20,Winter,0,11,23,0,0,0,Light Rain/Snow,0.46,0.88,0.0896,25,18.86,88.0,6.0032,2733,Late Night
2011-11-21,Winter,0,11,0,0,1,1,Mist/Cloudy,0.46,0.94,0.0,13,18.86,94.0,0.0,2545,
2011-11-21,Winter,0,11,1,0,1,1,Light Rain/Snow,0.46,0.94,0.194,8,18.86,94.0,12.998000000000001,2545,Night
2011-11-21,Winter,0,11,2,0,1,1,Light Rain/Snow,0.44,1.0,0.194,2,18.04,100.0,12.998000000000001,2545,Night
2011-11-21,Winter,0,11,3,0,1,1,Light Rain/Snow,0.44,1.0,0.1343,4,18.04,100.0,8.9981,2545,Night
2011-11-21,Winter,0,11,4,0,1,1,Light Rain/Snow,0.44,1.0,0.1343,5,18.04,100.0,8.9981,2545,Night
2011-11-21,Winter,0,11,5,0,1,1,Mist/Cloudy,0.44,1.0,0.0,20,18.04,100.0,0.0,2545,Night
2011-11-21,Winter,0,11,6,0,1,1,Mist/Cloudy,0.42,1.0,0.0,76,17.22,100.0,0.0,2545,Night
2011-11-21,Winter,0,11,7,0,1,1,Mist/Cloudy,0.46,0.94,0.1642,229,18.86,94.0,11.0014,2545,Morning Rush
2011-11-21,Winter,0,11,8,0,1,1,Mist/Cloudy,0.46,0.94,0.0,378,18.86,94.0,0.0,2545,Morning Rush
2011-11-21,Winter,0,11,9,0,1,1,Mist/Cloudy,0.48,0.94,0.1045,222,19.68,94.0,7.0015,2545,Morning Rush
2011-11-21,Winter,0,11,10,0,1,1,Mist/Cloudy,0.52,0.83,0.0,110,21.32,83.0,0.0,2545,Work Hours
2011-11-21,Winter,0,11,11,0,1,1,Mist/Cloudy,0.52,0.83,0.1045,112,21.32,83.0,7.0015,2545,Work Hours
2011-11-21,Winter,0,11,12,0,1,1,Mist/Cloudy,0.5,0.77,0.1343,138,20.5,77.0,8.9981,2545,Work Hours
2011-11-21,Winter,0,11,13,0,1,1,Mist/Cloudy,0.5,0.77,0.1343,121,20.5,77.0,8.9981,2545,Work Hours
2011-11-21,Winter,0,11,14,0,1,1,Mist/Cloudy,0.48,0.82,0.194,121,19.68,82.0,12.998000000000001,2545,Work Hours
2011-11-21,Winter,0,11,15,0,1,1,Light Rain/Snow,0.44,0.94,0.2239,93,18.04,94.0,15.001299999999999,2545,Work Hours
2011-11-21,Winter,0,11,16,0,1,1,Light Rain/Snow,0.44,0.94,0.2239,95,18.04,94.0,15.001299999999999,2545,Work Hours
2011-11-21,Winter,0,11,17,0,1,1,Light Rain/Snow,0.42,0.94,0.2985,200,17.22,94.0,19.999499999999998,2545,Evening Rush
2011-11-21,Winter,0,11,18,0,1,1,Light Rain/Snow,0.42,0.88,0.194,184,17.22,88.0,12.998000000000001,2545,Evening Rush
2011-11-21,Winter,0,11,19,0,1,1,Light Rain/Snow,0.4,0.94,0.194,135,16.400000000000002,94.0,12.998000000000001,2545,Evening Rush
2011-11-21,Winter,0,11,20,0,1,1,Light Rain/Snow,0.4,0.87,0.2239,75,16.400000000000002,87.0,15.001299999999999,2545,Late Night
2011-11-21,Winter,0,11,21,0,1,1,Light Rain/Snow,0.4,0.87,0.1642,103,16.400000000000002,87.0,11.0014,2545,Late Night
2011-11-21,Winter,0,11,22,0,1,1,Light Rain/Snow,0.4,0.87,0.1343,72,16.400000000000002,87.0,8.9981,2545,Late Night
2011-11-21,Winter,0,11,23,0,1,1,Light Rain/Snow,0.4,0.87,0.1642,29,16.400000000000002,87.0,11.0014,2545,Late Night
2011-11-22,Winter,0,11,0,0,2,1,Light Rain/Snow,0.38,0.94,0.1045,14,15.58,94.0,7.0015,1538,
2011-11-22,Winter,0,11,1,0,2,1,Light Rain/Snow,0.4,0.94,0.1343,5,16.400000000000002,94.0,8.9981,1538,Night
2011-11-22,Winter,0,11,2,0,2,1,Light Rain/Snow,0.38,1.0,0.1045,4,15.58,100.0,7.0015,1538,Night
2011-11-22,Winter,0,11,3,0,2,1,Light Rain/Snow,0.38,1.0,0.1045,2,15.58,100.0,7.0015,1538,Night
2011-11-22,Winter,0,11,4,0,2,1,Light Rain/Snow,0.38,0.94,0.1642,7,15.58,94.0,11.0014,1538,Night
2011-11-22,Winter,0,11,5,0,2,1,Light Rain/Snow,0.38,0.94,0.1642,17,15.58,94.0,11.0014,1538,Night
2011-11-22,Winter,0,11,6,0,2,1,Mist/Cloudy,0.38,0.94,0.1045,63,15.58,94.0,7.0015,1538,Night
2011-11-22,Winter,0,11,7,0,2,1,Light Rain/Snow,0.38,0.94,0.2239,119,15.58,94.0,15.001299999999999,1538,Morning Rush
2011-11-22,Winter,0,11,8,0,2,1,Light Rain/Snow,0.38,0.94,0.2239,185,15.58,94.0,15.001299999999999,1538,Morning Rush
2011-11-22,Winter,0,11,9,0,2,1,Light Rain/Snow,0.4,0.94,0.0,147,16.400000000000002,94.0,0.0,1538,Morning Rush
2011-11-22,Winter,0,11,10,0,2,1,Light Rain/Snow,0.4,0.94,0.0,46,16.400000000000002,94.0,0.0,1538,Work Hours
2011-11-22,Winter,0,11,11,0,2,1,Light Rain/Snow,0.4,0.94,0.1343,28,16.400000000000002,94.0,8.9981,1538,Work Hours
2011-11-22,Winter,0,11,12,0,2,1,Light Rain/Snow,0.4,1.0,0.0896,18,16.400000000000002,100.0,6.0032,1538,Work Hours
2011-11-22,Winter,0,11,13,0,2,1,Light Rain/Snow,0.42,1.0,0.0896,22,17.22,100.0,6.0032,1538,Work Hours
2011-11-22,Winter,0,11,14,0,2,1,Light Rain/Snow,0.42,1.0,0.0896,31,17.22,100.0,6.0032,1538,Work Hours
2011-11-22,Winter,0,11,15,0,2,1,Light Rain/Snow,0.44,0.94,0.0,32,18.04,94.0,0.0,1538,Work Hours
2011-11-22,Winter,0,11,16,0,2,1,Light Rain/Snow,0.44,0.94,0.0,59,18.04,94.0,0.0,1538,Work Hours
2011-11-22,Winter,0,11,17,0,2,1,Light Rain/Snow,0.44,1.0,0.0896,161,18.04,100.0,6.0032,1538,Evening Rush
2011-11-22,Winter,0,11,18,0,2,1,Light Rain/Snow,0.44,1.0,0.0,148,18.04,100.0,0.0,1538,Evening Rush
2011-11-22,Winter,0,11,19,0,2,1,Light Rain/Snow,0.46,0.94,0.1045,106,18.86,94.0,7.0015,1538,Evening Rush
2011-11-22,Winter,0,11,20,0,2,1,Mist/Cloudy,0.46,1.0,0.2239,121,18.86,100.0,15.001299999999999,1538,Late Night
2011-11-22,Winter,0,11,21,0,2,1,Mist/Cloudy,0.46,1.0,0.2537,86,18.86,100.0,16.997899999999998,1538,Late Night
2011-11-22,Winter,0,11,22,0,2,1,Mist/Cloudy,0.5,0.94,0.194,81,20.5,94.0,12.998000000000001,1538,Late Night
2011-11-22,Winter,0,11,23,0,2,1,Mist/Cloudy,0.48,0.94,0.2537,36,19.68,94.0,16.997899999999998,1538,Late Night
2011-11-23,Winter,0,11,0,0,3,1,Mist/Cloudy,0.48,0.94,0.2537,14,19.68,94.0,16.997899999999998,2454,
2011-11-23,Winter,0,11,1,0,3,1,Mist/Cloudy,0.48,0.94,0.2985,8,19.68,94.0,19.999499999999998,2454,Night
2011-11-23,Winter,0,11,2,0,3,1,Light Rain/Snow,0.5,0.94,0.3582,5,20.5,94.0,23.9994,2454,Night
2011-11-23,Winter,0,11,3,0,3,1,Light Rain/Snow,0.5,0.94,0.3582,2,20.5,94.0,23.9994,2454,Night
2011-11-23,Winter,0,11,4,0,3,1,Light Rain/Snow,0.52,0.88,0.3582,5,21.32,88.0,23.9994,2454,Night
2011-11-23,Winter,0,11,5,0,3,1,Mist/Cloudy,0.46,0.94,0.194,16,18.86,94.0,12.998000000000001,2454,Night
2011-11-23,Winter,0,11,6,0,3,1,Mist/Cloudy,0.44,1.0,0.0,68,18.04,100.0,0.0,2454,Night
2011-11-23,Winter,0,11,7,0,3,1,Mist/Cloudy,0.46,1.0,0.0896,154,18.86,100.0,6.0032,2454,Morning Rush
2011-11-23,Winter,0,11,8,0,3,1,Mist/Cloudy,0.48,0.94,0.1045,316,19.68,94.0,7.0015,2454,Morning Rush
2011-11-23,Winter,0,11,9,0,3,1,Mist/Cloudy,0.52,0.94,0.194,164,21.32,94.0,12.998000000000001,2454,Morning Rush
2011-11-23,Winter,0,11,10,0,3,1,Mist/Cloudy,0.52,0.94,0.194,70,21.32,94.0,12.998000000000001,2454,Work Hours
2011-11-23,Winter,0,11,11,0,3,1,Mist/Cloudy,0.5,0.72,0.4179,107,20.5,72.0,27.999299999999998,2454,Work Hours
2011-11-23,Winter,0,11,12,0,3,1,Clear,0.48,0.55,0.4179,151,19.68,55.00000000000001,27.999299999999998,2454,Work Hours
2011-11-23,Winter,0,11,13,0,3,1,Mist/Cloudy,0.44,0.54,0.4925,162,18.04,54.0,32.9975,2454,Work Hours
2011-11-23,Winter,0,11,14,0,3,1,Clear,0.42,0.54,0.4627,200,17.22,54.0,31.0009,2454,Work Hours
2011-11-23,Winter,0,11,15,0,3,1,Mist/Cloudy,0.42,0.54,0.4478,194,17.22,54.0,30.002599999999997,2454,Work Hours
2011-11-23,Winter,0,11,16,0,3,1,Mist/Cloudy,0.4,0.62,0.4627,169,16.400000000000002,62.0,31.0009,2454,Work Hours
2011-11-23,Winter,0,11,17,0,3,1,Light Rain/Snow,0.38,0.71,0.3881,156,15.58,71.0,26.0027,2454,Evening Rush
2011-11-23,Winter,0,11,18,0,3,1,Mist/Cloudy,0.4,0.58,0.5224,138,16.400000000000002,57.99999999999999,35.0008,2454,Evening Rush
2011-11-23,Winter,0,11,19,0,3,1,Clear,0.38,0.58,0.3881,116,15.58,57.99999999999999,26.0027,2454,Evening Rush
2011-11-23,Winter,0,11,20,0,3,1,Clear,0.36,0.62,0.3881,67,14.76,62.0,26.0027,2454,Late Night
2011-11-23,Winter,0,11,21,0,3,1,Clear,0.36,0.57,0.4627,66,14.76,56.99999999999999,31.0009,2454,Late Night
2011-11-23,Winter,0,11,22,0,3,1,Clear,0.34,0.61,0.4478,59,13.940000000000001,61.0,30.002599999999997,2454,Late Night
2011-11-23,Winter,0,11,23,0,3,1,Clear,0.34,0.61,0.3582,47,13.940000000000001,61.0,23.9994,2454,Late Night
2011-11-24,Winter,0,11,0,1,4,0,Clear,0.32,0.57,0.2239,22,13.120000000000001,56.99999999999999,15.001299999999999,935,
2011-11-24,Winter,0,11,1,1,4,0,Clear,0.32,0.57,0.4179,23,13.120000000000001,56.99999999999999,27.999299999999998,935,Night
2011-11-24,Winter,0,11,2,1,4,0,Clear,0.3,0.61,0.2836,19,12.299999999999999,61.0,19.0012,935,Night
2011-11-24,Winter,0,11,3,1,4,0,Clear,0.28,0.65,0.1343,4,11.48,65.0,8.9981,935,Night
2011-11-24,Winter,0,11,4,1,4,0,Clear,0.3,0.61,0.0896,1,12.299999999999999,61.0,6.0032,935,Night
2011-11-24,Winter,0,11,5,1,4,0,Clear,0.3,0.61,0.1045,10,12.299999999999999,61.0,7.0015,935,Night
2011-11-24,Winter,0,11,6,1,4,0,Clear,0.3,0.61,0.0896,5,12.299999999999999,61.0,6.0032,935,Night
2011-11-24,Winter,0,11,7,1,4,0,Clear,0.26,0.75,0.1045,31,10.66,75.0,7.0015,935,Morning Rush
2011-11-24,Winter,0,11,8,1,4,0,Clear,0.3,0.65,0.0896,42,12.299999999999999,65.0,6.0032,935,Morning Rush
2011-11-24,Winter,0,11,9,1,4,0,Clear,0.34,0.61,0.0,68,13.940000000000001,61.0,0.0,935,Morning Rush
2011-11-24,Winter,0,11,10,1,4,0,Clear,0.36,0.57,0.0,64,14.76,56.99999999999999,0.0,935,Work Hours
2011-11-24,Winter,0,11,11,1,4,0,Clear,0.42,0.41,0.2985,90,17.22,41.0,19.999499999999998,935,Work Hours
2011-11-24,Winter,0,11,12,1,4,0,Clear,0.46,0.36,0.2239,88,18.86,36.0,15.001299999999999,935,Work Hours
2011-11-24,Winter,0,11,13,1,4,0,Clear,0.48,0.33,0.2239,91,19.68,33.0,15.001299999999999,935,Work Hours
2011-11-24,Winter,0,11,14,1,4,0,Clear,0.5,0.31,0.2985,94,20.5,31.0,19.999499999999998,935,Work Hours
2011-11-24,Winter,0,11,15,1,4,0,Clear,0.5,0.31,0.2537,71,20.5,31.0,16.997899999999998,935,Work Hours
2011-11-24,Winter,0,11,16,1,4,0,Clear,0.5,0.34,0.2836,66,20.5,34.0,19.0012,935,Work Hours
2011-11-24,Winter,0,11,17,1,4,0,Clear,0.48,0.33,0.1045,40,19.68,33.0,7.0015,935,Evening Rush
2011-11-24,Winter,0,11,18,1,4,0,Clear,0.42,0.5,0.0896,24,17.22,50.0,6.0032,935,Evening Rush
2011-11-24,Winter,0,11,19,1,4,0,Clear,0.4,0.54,0.1045,13,16.400000000000002,54.0,7.0015,935,Evening Rush
2011-11-24,Winter,0,11,20,1,4,0,Clear,0.36,0.76,0.1642,17,14.76,76.0,11.0014,935,Late Night
2011-11-24,Winter,0,11,21,1,4,0,Clear,0.36,0.71,0.1642,19,14.76,71.0,11.0014,935,Late Night
2011-11-24,Winter,0,11,22,1,4,0,Clear,0.36,0.71,0.1642,14,14.76,71.0,11.0014,935,Late Night
2011-11-24,Winter,0,11,23,1,4,0,Clear,0.34,0.76,0.1045,19,13.940000000000001,76.0,7.0015,935,Late Night
2011-11-25,Winter,0,11,0,0,5,1,Clear,0.34,0.76,0.1642,22,13.940000000000001,76.0,11.0014,1697,
2011-11-25,Winter,0,11,1,0,5,1,Clear,0.34,0.76,0.0,12,13.940000000000001,76.0,0.0,1697,Night
2011-11-25,Winter,0,11,2,0,5,1,Clear,0.28,0.81,0.1045,6,11.48,81.0,7.0015,1697,Night
2011-11-25,Winter,0,11,3,0,5,1,Clear,0.28,0.75,0.1045,2,11.48,75.0,7.0015,1697,Night
2011-11-25,Winter,0,11,4,0,5,1,Clear,0.3,0.75,0.1045,3,12.299999999999999,75.0,7.0015,1697,Night
2011-11-25,Winter,0,11,5,0,5,1,Clear,0.28,0.75,0.0,3,11.48,75.0,0.0,1697,Night
2011-11-25,Winter,0,11,6,0,5,1,Clear,0.26,0.81,0.1045,9,10.66,81.0,7.0015,1697,Night
2011-11-25,Winter,0,11,7,0,5,1,Clear,0.26,0.81,0.0,31,10.66,81.0,0.0,1697,Morning Rush
2011-11-25,Winter,0,11,8,0,5,1,Clear,0.26,0.81,0.1343,68,10.66,81.0,8.9981,1697,Morning Rush
2011-11-25,Winter,0,11,9,0,5,1,Clear,0.32,0.76,0.0,70,13.120000000000001,76.0,0.0,1697,Morning Rush
2011-11-25,Winter,0,11,10,0,5,1,Clear,0.36,0.71,0.1642,82,14.76,71.0,11.0014,1697,Work Hours
2011-11-25,Winter,0,11,11,0,5,1,Clear,0.4,0.66,0.1045,127,16.400000000000002,66.0,7.0015,1697,Work Hours
2011-11-25,Winter,0,11,12,0,5,1,Clear,0.46,0.51,0.1045,146,18.86,51.0,7.0015,1697,Work Hours
2011-11-25,Winter,0,11,13,0,5,1,Clear,0.5,0.45,0.2239,140,20.5,45.0,15.001299999999999,1697,Work Hours
2011-11-25,Winter,0,11,14,0,5,1,Clear,0.52,0.39,0.2239,150,21.32,39.0,15.001299999999999,1697,Work Hours
2011-11-25,Winter,0,11,15,0,5,1,Clear,0.52,0.36,0.194,145,21.32,36.0,12.998000000000001,1697,Work Hours
2011-11-25,Winter,0,11,16,0,5,1,Clear,0.5,0.39,0.1642,139,20.5,39.0,11.0014,1697,Work Hours
2011-11-25,Winter,0,11,17,0,5,1,Clear,0.5,0.34,0.1045,127,20.5,34.0,7.0015,1697,Evening Rush
2011-11-25,Winter,0,11,18,0,5,1,Clear,0.46,0.44,0.0896,108,18.86,44.0,6.0032,1697,Evening Rush
2011-11-25,Winter,0,11,19,0,5,1,Clear,0.42,0.67,0.0,96,17.22,67.0,0.0,1697,Evening Rush
2011-11-25,Winter,0,11,20,0,5,1,Clear,0.4,0.58,0.0896,76,16.400000000000002,57.99999999999999,6.0032,1697,Late Night
2011-11-25,Winter,0,11,21,0,5,1,Clear,0.36,0.71,0.0,61,14.76,71.0,0.0,1697,Late Night
2011-11-25,Winter,0,11,22,0,5,1,Clear,0.34,0.71,0.0896,46,13.940000000000001,71.0,6.0032,1697,Late Night
2011-11-25,Winter,0,11,23,0,5,1,Clear,0.34,0.76,0.1045,28,13.940000000000001,76.0,7.0015,1697,Late Night
2011-11-26,Winter,0,11,0,0,6,0,Clear,0.34,0.76,0.1045,38,13.940000000000001,76.0,7.0015,1819,
2011-11-26,Winter,0,11,1,0,6,0,Clear,0.32,0.76,0.0896,24,13.120000000000001,76.0,6.0032,1819,Night
2011-11-26,Winter,0,11,2,0,6,0,Clear,0.3,0.81,0.1045,20,12.299999999999999,81.0,7.0015,1819,Night
2011-11-26,Winter,0,11,3,0,6,0,Clear,0.3,0.81,0.0,9,12.299999999999999,81.0,0.0,1819,Night
2011-11-26,Winter,0,11,4,0,6,0,Clear,0.3,0.81,0.0,4,12.299999999999999,81.0,0.0,1819,Night
2011-11-26,Winter,0,11,5,0,6,0,Clear,0.3,0.75,0.1045,3,12.299999999999999,75.0,7.0015,1819,Night
2011-11-26,Winter,0,11,6,0,6,0,Mist/Cloudy,0.3,0.75,0.0896,8,12.299999999999999,75.0,6.0032,1819,Night
2011-11-26,Winter,0,11,7,0,6,0,Clear,0.26,0.87,0.1045,13,10.66,87.0,7.0015,1819,Morning Rush
2011-11-26,Winter,0,11,8,0,6,0,Clear,0.32,0.76,0.0896,50,13.120000000000001,76.0,6.0032,1819,Morning Rush
2011-11-26,Winter,0,11,9,0,6,0,Clear,0.34,0.76,0.0896,67,13.940000000000001,76.0,6.0032,1819,Morning Rush
2011-11-26,Winter,0,11,10,0,6,0,Clear,0.36,0.81,0.0,84,14.76,81.0,0.0,1819,Work Hours
2011-11-26,Winter,0,11,11,0,6,0,Clear,0.4,0.62,0.1045,123,16.400000000000002,62.0,7.0015,1819,Work Hours
2011-11-26,Winter,0,11,12,0,6,0,Clear,0.44,0.51,0.0,172,18.04,51.0,0.0,1819,Work Hours
2011-11-26,Winter,0,11,13,0,6,0,Clear,0.48,0.44,0.0,148,19.68,44.0,0.0,1819,Work Hours
